uld_id,uld_type,max_weight_kg,max_volume_cubic_m,purchase_date,current_status,current_location,last_inspection_date,total_flights
ULD003957,AKH,1588,11.5,2023-08-25,Retired,NRT,2024-09-04,56
ULD003958,PAG,6804,18.0,2023-04-26,Under Maintenance,FRA,2024-06-28,60
ULD003959,P1P,6804,18.0,2024-04-15,In Use,HKG,2023-07-04,63
ULD003960,P1P,6804,18.0,2023-07-24,Available,PVG,2023-10-15,50
ULD003961,PAG,6804,18.0,2023-12-15,In Use,DEL,2023-09-14,39
ULD003962,AMA,6804,18.0,2024-09-15,Available,PVG,2024-12-19,42
ULD003963,AMA,6804,18.0,2021-12-21,In Use,CAN,2024-08-09,61
ULD003964,AKE,1588,10.4,2024-03-24,In Use,MAD,2023-09-05,55
ULD003965,PMC,6804,18.0,2023-08-20,In Use,JFK,2024-06-09,53
ULD003966,AAP,6032,16.0,2022-11-20,In Use,MAD,2023-09-03,53
ULD003967,P1P,6804,18.0,2020-10-27,In Use,SYD,2024-04-24,60
ULD003968,PMC,6804,18.0,2022-09-16,Under Maintenance,NRT,2024-04-21,51
ULD003969,AKH,1588,11.5,2022-07-04,In Use,JFK,2023-12-27,62
ULD003970,DQF,2449,7.0,2024-08-04,In Use,DOH,2024-02-23,44
ULD003971,P6P,13608,36.0,2021-02-18,In Use,NRT,2024-10-09,56
ULD003972,PLA,4627,12.0,2022-05-28,In Use,MAD,2024-03-08,44
ULD003973,DQF,2449,7.0,2023-08-31,In Use,BKK,2024-06-28,57
ULD003974,PAG,6804,18.0,2021-02-02,In Use,IST,2024-09-11,61
ULD003975,PLA,4627,12.0,2024-06-26,In Use,PVG,2024-09-28,50
ULD003976,P6P,13608,36.0,2021-10-09,In Use,DOH,2023-09-16,49
ULD003977,P6P,13608,36.0,2022-10-29,In Use,SYD,2023-12-20,50
ULD003978,P6P,13608,36.0,2021-01-26,In Use,JFK,2023-08-08,45
ULD003979,P6P,13608,36.0,2021-07-01,In Use,ORD,2024-07-30,52
ULD003980,AAP,6032,16.0,2025-01-02,Available,FRA,2024-03-20,41
ULD003981,P6P,13608,36.0,2023-06-01,Available,SIN,2024-10-24,54
ULD003982,AAP,6032,16.0,2022-05-24,In Use,AMS,2024-06-14,50
ULD003983,AKH,1588,11.5,2021-03-05,In Use,HKG,2024-06-05,64
ULD003984,PLA,4627,12.0,2023-04-12,In Use,LAX,2024-01-21,53
ULD003985,PLA,4627,12.0,2024-09-28,In Use,AMS,2025-01-20,43
ULD003986,AAP,6032,16.0,2020-04-08,Available,SIN,2023-11-18,52
ULD003987,AKH,1588,11.5,2024-09-06,In Use,SIN,2024-06-01,53
ULD003988,PLA,4627,12.0,2022-05-18,Under Maintenance,AMS,2024-09-05,55
ULD003989,AKH,1588,11.5,2024-01-20,In Use,LAX,2023-06-14,56
ULD003990,AMA,6804,18.0,2023-03-23,In Use,JFK,2025-01-01,44
ULD003991,PAG,6804,18.0,2020-10-11,In Use,HKG,2024-04-03,47
ULD003992,P1P,6804,18.0,2020-10-04,In Use,DEL,2024-09-22,58
ULD003993,AKE,1588,10.4,2022-08-25,Retired,LHR,2023-12-12,52
ULD003994,PAG,6804,18.0,2020-01-13,In Use,DOH,2023-11-29,44
ULD003995,P1P,6804,18.0,2021-07-12,In Use,MEL,2024-03-16,54
ULD003996,PLA,4627,12.0,2021-05-17,In Use,CAN,2024-06-09,45
ULD003997,P6P,13608,36.0,2021-02-08,In Use,JFK,2024-03-02,46
ULD003998,AAP,6032,16.0,2024-08-04,In Use,DEL,2024-10-29,45
ULD003999,PMC,6804,18.0,2022-09-17,In Use,CDG,2025-01-17,54
ULD004000,PAG,6804,18.0,2022-11-14,In Use,NRT,2024-02-22,39
ULD004001,P6P,13608,36.0,2021-10-09,In Use,SIN,2025-01-02,39
ULD004002,PMC,6804,18.0,2024-11-30,Available,SIN,2024-03-23,39
ULD004003,P1P,6804,18.0,2021-04-01,In Use,MAD,2023-07-25,60
ULD004004,AKE,1588,10.4,2020-03-06,In Use,PVG,2024-02-01,50
ULD004005,AKH,1588,11.5,2022-10-21,Available,BKK,2023-09-11,52
ULD004006,DQF,2449,7.0,2023-09-01,In Use,SIN,2025-01-04,53
ULD004007,P6P,13608,36.0,2025-01-22,In Use,HKG,2024-08-03,32
ULD004008,PMC,6804,18.0,2022-11-03,In Use,NRT,2024-08-29,40
ULD004009,P6P,13608,36.0,2024-07-28,Under Maintenance,MAD,2024-05-30,51
ULD004010,P1P,6804,18.0,2024-09-06,Available,MAD,2024-01-16,63
ULD004011,AKH,1588,11.5,2023-09-21,In Use,JFK,2024-04-05,53
ULD004012,PAG,6804,18.0,2024-10-25,In Use,NRT,2024-09-09,56
ULD004013,AMA,6804,18.0,2020-12-22,Retired,AMS,2024-01-23,59
ULD004014,AMA,6804,18.0,2022-08-03,Available,LHR,2024-10-06,60
ULD004015,PAG,6804,18.0,2025-01-13,In Use,AMS,2024-04-07,45
ULD004016,P6P,13608,36.0,2024-05-08,In Use,IST,2024-10-29,57
ULD004017,AKH,1588,11.5,2020-10-19,In Use,MEL,2024-10-18,44
ULD004018,P1P,6804,18.0,2023-05-09,In Use,PVG,2024-08-22,61
ULD004019,P1P,6804,18.0,2020-09-15,In Use,PVG,2023-08-29,51
ULD004020,AMA,6804,18.0,2022-11-23,In Use,NRT,2024-02-08,49
ULD004021,PMC,6804,18.0,2023-01-16,Available,BKK,2024-06-02,62
ULD004022,PLA,4627,12.0,2024-06-12,In Use,LAX,2023-10-19,48
ULD004023,AKH,1588,11.5,2022-10-15,In Use,AMS,2024-05-21,50
ULD004024,AKH,1588,11.5,2023-06-14,In Use,AMS,2024-11-08,50
ULD004025,P6P,13608,36.0,2024-12-24,In Use,AMS,2024-06-15,50
ULD004026,DQF,2449,7.0,2020-10-07,Available,LHR,2025-01-15,43
ULD004027,P1P,6804,18.0,2024-04-25,Available,CDG,2024-07-20,56
ULD004028,AKH,1588,11.5,2023-12-29,In Use,CAN,2024-07-25,53
ULD004029,P6P,13608,36.0,2022-12-02,In Use,MEL,2024-09-05,54
ULD004030,AKE,1588,10.4,2022-05-23,In Use,LHR,2024-02-15,48
ULD004031,DQF,2449,7.0,2022-03-28,In Use,SYD,2023-09-16,53
ULD004032,P1P,6804,18.0,2020-07-13,In Use,ORD,2024-03-14,42
ULD004033,P1P,6804,18.0,2023-09-23,In Use,SIN,2024-01-30,53
ULD004034,P1P,6804,18.0,2022-07-26,In Use,LHR,2025-01-29,55
ULD004035,AMA,6804,18.0,2021-04-26,In Use,SIN,2023-10-22,43
ULD004036,AMA,6804,18.0,2024-04-26,Available,JFK,2023-08-23,50
ULD004037,AMA,6804,18.0,2022-04-06,In Use,CAN,2023-08-09,46
ULD004038,P6P,13608,36.0,2023-08-29,In Use,LAX,2023-11-13,42
ULD004039,AMA,6804,18.0,2024-05-17,Under Maintenance,HKG,2024-06-02,56
ULD004040,DQF,2449,7.0,2020-05-27,In Use,FRA,2024-08-22,40
ULD004041,PAG,6804,18.0,2021-01-28,Retired,LAX,2024-07-13,61
ULD004042,AMA,6804,18.0,2023-11-26,In Use,LAX,2024-04-15,53
ULD004043,AKE,1588,10.4,2023-04-24,In Use,DEL,2024-06-14,51
ULD004044,AMA,6804,18.0,2023-02-22,In Use,DXB,2024-10-17,54
ULD004045,PLA,4627,12.0,2022-05-16,In Use,BKK,2025-01-28,70
ULD004046,AMA,6804,18.0,2024-07-15,Under Maintenance,DXB,2023-12-31,54
ULD004047,PLA,4627,12.0,2024-04-24,In Use,ORD,2023-11-27,43
ULD004048,PLA,4627,12.0,2022-03-21,In Use,CDG,2025-01-30,50
ULD004049,PMC,6804,18.0,2022-05-29,In Use,DOH,2024-07-03,59
ULD004050,PLA,4627,12.0,2022-01-02,In Use,MAD,2024-11-18,57
ULD004051,AAP,6032,16.0,2024-04-06,In Use,FRA,2023-12-30,56
ULD004052,AKH,1588,11.5,2020-04-12,In Use,HKG,2023-10-15,58
ULD004053,AAP,6032,16.0,2024-08-15,Under Maintenance,AMS,2024-07-18,51
ULD004054,AKH,1588,11.5,2023-07-19,In Use,MEL,2024-03-02,49
ULD004055,AAP,6032,16.0,2024-07-02,Under Maintenance,DXB,2024-01-26,42
ULD004056,PLA,4627,12.0,2022-08-29,In Use,BKK,2025-01-16,54
ULD004057,DQF,2449,7.0,2022-04-14,Under Maintenance,DXB,2023-06-25,64
ULD004058,AKH,1588,11.5,2022-02-24,Available,LAX,2023-10-05,52
ULD004059,AMA,6804,18.0,2020-03-17,Retired,PVG,2024-03-20,59
ULD004060,PMC,6804,18.0,2020-09-13,In Use,IST,2024-09-13,54
ULD004061,AKE,1588,10.4,2020-08-29,In Use,HKG,2024-05-25,58
ULD004062,AKH,1588,11.5,2020-03-20,In Use,LAX,2024-09-16,49
ULD004063,AAP,6032,16.0,2022-10-04,In Use,JFK,2024-03-08,46
ULD004064,AMA,6804,18.0,2020-11-13,In Use,SYD,2024-06-07,48
ULD004065,PMC,6804,18.0,2024-03-11,Available,MAD,2023-07-18,62
ULD004066,P6P,13608,36.0,2023-04-17,Available,IST,2023-12-16,53
ULD004067,AMA,6804,18.0,2020-07-27,Available,MEL,2024-05-17,47
ULD004068,AKE,1588,10.4,2024-04-12,In Use,NRT,2024-08-13,48
ULD004069,PAG,6804,18.0,2021-06-27,Under Maintenance,DXB,2024-10-10,40
ULD004070,AAP,6032,16.0,2024-04-16,In Use,CDG,2023-08-20,48
ULD004071,AKE,1588,10.4,2023-08-02,In Use,NRT,2024-10-08,52
ULD004072,DQF,2449,7.0,2025-01-02,In Use,FRA,2024-06-08,50
ULD004073,AAP,6032,16.0,2023-09-30,In Use,MEL,2024-01-16,46
ULD004074,PMC,6804,18.0,2021-07-25,In Use,MAD,2024-05-29,59
ULD004075,AKH,1588,11.5,2022-11-04,Available,DEL,2024-07-18,61
ULD004076,P1P,6804,18.0,2020-09-09,In Use,SIN,2024-09-20,45
ULD004077,AAP,6032,16.0,2023-01-31,In Use,MEL,2024-01-22,61
ULD004078,AKE,1588,10.4,2022-10-11,In Use,JFK,2025-01-16,61
ULD004079,PLA,4627,12.0,2023-05-26,In Use,DOH,2023-08-07,66
ULD004080,P6P,13608,36.0,2022-05-10,Available,MEL,2023-11-24,54
ULD004081,PAG,6804,18.0,2020-05-09,In Use,HKG,2025-01-15,49
ULD004082,AMA,6804,18.0,2022-05-31,In Use,DOH,2023-10-19,54
ULD004083,P6P,13608,36.0,2024-01-27,In Use,LAX,2023-11-27,51
ULD004084,P6P,13608,36.0,2024-02-13,In Use,FRA,2024-08-10,67
ULD004085,AKE,1588,10.4,2024-08-31,In Use,JFK,2024-12-19,43
ULD004086,AKE,1588,10.4,2023-12-02,In Use,AMS,2024-07-22,48
ULD004087,P6P,13608,36.0,2024-08-03,In Use,BKK,2024-12-20,50
ULD004088,P6P,13608,36.0,2021-08-28,In Use,FRA,2023-09-11,55
ULD004089,PMC,6804,18.0,2021-12-03,In Use,SYD,2023-12-04,38
ULD004090,PMC,6804,18.0,2020-05-03,In Use,NRT,2024-02-10,42
ULD004091,PMC,6804,18.0,2023-07-09,In Use,SYD,2024-02-09,44
ULD004092,AMA,6804,18.0,2020-12-20,In Use,SIN,2024-09-25,47
ULD004093,PLA,4627,12.0,2021-02-25,Retired,SIN,2024-04-07,40
ULD004094,PAG,6804,18.0,2022-04-29,Available,ORD,2024-02-03,41
ULD004095,DQF,2449,7.0,2023-03-25,In Use,MAD,2024-09-11,61
ULD004096,PLA,4627,12.0,2024-10-21,Available,PVG,2023-09-30,50
ULD004097,AMA,6804,18.0,2020-03-27,Retired,NRT,2024-09-07,50
ULD004098,PAG,6804,18.0,2024-09-05,In Use,LAX,2024-08-07,52
ULD004099,PLA,4627,12.0,2020-07-05,Under Maintenance,MAD,2023-09-05,40
ULD004100,PMC,6804,18.0,2024-01-25,In Use,LAX,2024-01-12,49
ULD004101,PMC,6804,18.0,2020-07-24,In Use,MEL,2024-02-13,56
ULD004102,PLA,4627,12.0,2024-02-28,In Use,IST,2024-06-04,39
ULD004103,AMA,6804,18.0,2021-09-05,In Use,CDG,2023-09-17,57
ULD004104,P6P,13608,36.0,2024-06-27,In Use,DEL,2024-04-26,52
ULD004105,PAG,6804,18.0,2020-07-29,Under Maintenance,PVG,2023-06-25,47
ULD004106,PLA,4627,12.0,2021-05-29,In Use,BKK,2024-12-19,50
ULD004107,AMA,6804,18.0,2023-01-13,In Use,AMS,2023-06-07,42
ULD004108,AKH,1588,11.5,2022-06-08,In Use,MAD,2023-07-10,57
ULD004109,DQF,2449,7.0,2020-09-19,Under Maintenance,DEL,2023-11-19,56
ULD004110,PLA,4627,12.0,2022-02-23,In Use,CDG,2023-10-11,45
ULD004111,PAG,6804,18.0,2021-02-05,In Use,SIN,2023-08-20,60
ULD004112,PLA,4627,12.0,2020-03-18,Under Maintenance,ORD,2023-11-28,60
ULD004113,AAP,6032,16.0,2020-03-09,Under Maintenance,DOH,2023-12-21,53
ULD004114,AMA,6804,18.0,2024-07-18,In Use,SIN,2024-05-31,50
ULD004115,DQF,2449,7.0,2022-08-16,Retired,CAN,2023-06-19,50
ULD004116,AAP,6032,16.0,2024-01-16,In Use,CAN,2024-05-26,42
ULD004117,AMA,6804,18.0,2021-04-01,In Use,MEL,2023-12-24,42
ULD004118,PMC,6804,18.0,2021-09-10,In Use,NRT,2023-11-08,73
ULD004119,PMC,6804,18.0,2020-06-26,In Use,DEL,2023-11-24,45
ULD004120,P1P,6804,18.0,2022-11-11,Available,LHR,2024-12-23,52
ULD004121,AKH,1588,11.5,2022-10-29,Available,JFK,2024-10-08,44
ULD004122,AKE,1588,10.4,2020-03-13,In Use,LHR,2024-01-10,64
ULD004123,PAG,6804,18.0,2021-06-27,Under Maintenance,MEL,2024-03-17,54
ULD004124,PAG,6804,18.0,2023-08-11,In Use,NRT,2023-07-13,48
ULD004125,AMA,6804,18.0,2020-08-15,In Use,JFK,2024-06-24,43
ULD004126,PAG,6804,18.0,2021-09-18,In Use,MEL,2024-08-10,52
ULD004127,P6P,13608,36.0,2024-06-14,Under Maintenance,MAD,2024-12-19,56
ULD004128,PMC,6804,18.0,2021-08-18,In Use,SIN,2024-03-04,46
ULD004129,DQF,2449,7.0,2020-10-25,In Use,PVG,2023-11-19,42
ULD004130,AAP,6032,16.0,2022-03-21,Under Maintenance,NRT,2023-07-31,53
ULD004131,AAP,6032,16.0,2024-09-11,In Use,PVG,2025-01-12,61
ULD004132,P6P,13608,36.0,2020-08-31,In Use,PVG,2023-06-20,45
ULD004133,P1P,6804,18.0,2021-01-21,In Use,DXB,2024-06-22,49
ULD004134,AMA,6804,18.0,2023-07-20,Retired,NRT,2023-12-03,54
ULD004135,PMC,6804,18.0,2022-05-20,In Use,LHR,2024-08-19,45
ULD004136,AAP,6032,16.0,2022-10-03,Under Maintenance,AMS,2024-05-14,48
ULD004137,PLA,4627,12.0,2024-02-04,In Use,DOH,2025-01-18,57
ULD004138,P6P,13608,36.0,2022-06-30,In Use,SYD,2023-10-28,44
ULD004139,PMC,6804,18.0,2023-03-10,In Use,SIN,2024-05-08,50
ULD004140,PMC,6804,18.0,2021-08-29,Under Maintenance,AMS,2023-09-05,42
ULD004141,P6P,13608,36.0,2021-10-10,In Use,MEL,2024-07-31,48
ULD004142,AKH,1588,11.5,2024-12-14,Under Maintenance,JFK,2023-07-15,57
ULD004143,AAP,6032,16.0,2021-11-26,In Use,BKK,2023-06-27,51
ULD004144,PLA,4627,12.0,2023-07-17,Under Maintenance,HKG,2024-08-15,57
ULD004145,AMA,6804,18.0,2023-08-24,Retired,MEL,2023-08-21,55
ULD004146,DQF,2449,7.0,2022-04-02,Available,JFK,2024-04-29,45
ULD004147,PAG,6804,18.0,2020-11-25,In Use,AMS,2024-01-28,50
ULD004148,AKE,1588,10.4,2022-07-02,In Use,CAN,2025-01-02,44
ULD004149,PLA,4627,12.0,2022-10-19,Retired,SYD,2024-07-11,56
ULD004150,DQF,2449,7.0,2020-02-22,In Use,DXB,2023-12-26,53
ULD004151,P1P,6804,18.0,2021-10-26,Under Maintenance,DOH,2023-12-06,44
ULD004152,PMC,6804,18.0,2020-12-25,In Use,SIN,2024-03-09,44
ULD004153,AKE,1588,10.4,2024-07-13,In Use,BKK,2023-11-07,52
ULD004154,DQF,2449,7.0,2020-10-22,In Use,ORD,2024-10-11,51
ULD004155,PAG,6804,18.0,2022-01-08,In Use,MAD,2024-10-01,46
ULD004156,AKH,1588,11.5,2024-05-25,In Use,LHR,2024-12-06,31
ULD004157,AAP,6032,16.0,2023-01-28,Under Maintenance,DEL,2024-11-25,55
ULD004158,AKE,1588,10.4,2020-08-08,Available,DOH,2023-06-16,57
ULD004159,DQF,2449,7.0,2021-11-17,In Use,AMS,2023-12-11,49
ULD004160,PLA,4627,12.0,2024-09-17,In Use,DXB,2023-08-18,55
ULD004161,PLA,4627,12.0,2020-02-08,In Use,IST,2023-10-20,40
ULD004162,PLA,4627,12.0,2020-12-15,In Use,MEL,2024-08-21,46
ULD004163,AAP,6032,16.0,2022-10-23,Under Maintenance,DXB,2025-01-26,53
ULD004164,P1P,6804,18.0,2022-03-13,In Use,BKK,2023-07-29,52
ULD004165,DQF,2449,7.0,2024-12-11,In Use,MAD,2023-08-20,55
ULD004166,AKH,1588,11.5,2022-04-15,Available,MEL,2024-05-18,51
ULD004167,P1P,6804,18.0,2020-11-25,Under Maintenance,DOH,2024-10-12,59
ULD004168,AAP,6032,16.0,2022-04-09,Available,HKG,2023-07-06,48
ULD004169,AMA,6804,18.0,2020-05-08,In Use,SYD,2024-08-21,52
ULD004170,AKH,1588,11.5,2023-08-14,In Use,FRA,2024-05-06,60
ULD004171,AKH,1588,11.5,2020-01-11,Under Maintenance,DOH,2024-08-23,55
ULD004172,AKE,1588,10.4,2022-11-26,Available,MEL,2023-10-15,66
ULD004173,P6P,13608,36.0,2021-01-04,In Use,CAN,2024-01-28,52
ULD004174,PMC,6804,18.0,2022-05-18,In Use,MEL,2025-01-21,46
ULD004175,AKH,1588,11.5,2023-05-07,In Use,LHR,2023-08-01,51
ULD004176,AAP,6032,16.0,2020-04-02,In Use,JFK,2023-07-27,39
ULD004177,AAP,6032,16.0,2020-11-23,In Use,JFK,2023-09-26,55
ULD004178,AKE,1588,10.4,2021-04-03,In Use,FRA,2024-06-13,61
ULD004179,AMA,6804,18.0,2024-08-07,In Use,JFK,2024-05-18,46
ULD004180,PLA,4627,12.0,2023-10-01,In Use,IST,2024-09-16,49
ULD004181,AMA,6804,18.0,2022-04-28,In Use,CDG,2023-08-28,52
ULD004182,PMC,6804,18.0,2020-09-28,In Use,SIN,2023-06-07,55
ULD004183,PMC,6804,18.0,2020-09-18,In Use,CAN,2025-01-28,39
ULD004184,AKE,1588,10.4,2021-04-24,In Use,IST,2024-10-25,58
ULD004185,AKE,1588,10.4,2023-11-11,In Use,CDG,2024-10-25,63
ULD004186,DQF,2449,7.0,2022-09-01,In Use,PVG,2024-04-09,53
ULD004187,P6P,13608,36.0,2023-12-06,Retired,HKG,2024-11-22,46
ULD004188,AKH,1588,11.5,2023-12-30,In Use,MEL,2024-04-30,41
ULD004189,AMA,6804,18.0,2020-12-11,In Use,CAN,2023-07-06,49
ULD004190,DQF,2449,7.0,2024-03-17,In Use,IST,2024-03-14,51
ULD004191,DQF,2449,7.0,2024-12-21,In Use,DXB,2023-11-03,57
ULD004192,PAG,6804,18.0,2023-08-20,Available,IST,2024-11-22,56
ULD004193,AKE,1588,10.4,2023-05-10,In Use,DXB,2024-02-03,48
ULD004194,DQF,2449,7.0,2022-05-10,Available,JFK,2024-06-16,59
ULD004195,AKE,1588,10.4,2021-06-24,In Use,SYD,2023-09-12,51
ULD004196,AKE,1588,10.4,2021-10-30,In Use,ORD,2024-09-13,39
ULD004197,AKH,1588,11.5,2024-12-01,In Use,MAD,2023-06-29,43
ULD004198,AKE,1588,10.4,2020-01-11,Retired,JFK,2023-07-20,53
ULD004199,PAG,6804,18.0,2025-01-18,In Use,SYD,2023-08-29,48
ULD004200,P6P,13608,36.0,2021-07-26,In Use,JFK,2023-09-18,53
ULD004201,P6P,13608,36.0,2024-07-06,In Use,MEL,2023-12-09,55
ULD004202,PMC,6804,18.0,2021-04-09,In Use,AMS,2024-12-09,51
ULD004203,PAG,6804,18.0,2021-09-14,In Use,AMS,2023-09-30,41
ULD004204,PAG,6804,18.0,2022-04-10,In Use,CDG,2025-01-24,48
ULD004205,AMA,6804,18.0,2021-07-25,In Use,LHR,2024-07-11,63
ULD004206,PAG,6804,18.0,2020-04-17,In Use,MAD,2024-10-30,41
ULD004207,PAG,6804,18.0,2024-09-15,Under Maintenance,LAX,2023-07-07,47
ULD004208,PMC,6804,18.0,2021-02-25,Under Maintenance,MAD,2023-12-23,52
ULD004209,PMC,6804,18.0,2023-01-18,In Use,LAX,2023-11-12,58
ULD004210,PLA,4627,12.0,2020-04-08,Under Maintenance,NRT,2023-07-27,43
ULD004211,PAG,6804,18.0,2020-09-18,In Use,NRT,2023-11-25,51
ULD004212,PLA,4627,12.0,2023-08-22,In Use,ORD,2024-08-03,44
ULD004213,AAP,6032,16.0,2020-03-22,In Use,SIN,2024-05-07,47
ULD004214,AMA,6804,18.0,2021-07-20,In Use,LAX,2023-11-15,49
ULD004215,PMC,6804,18.0,2022-09-20,In Use,MEL,2024-12-05,55
ULD004216,AMA,6804,18.0,2020-09-24,In Use,LAX,2024-04-10,51
ULD004217,AAP,6032,16.0,2023-04-06,In Use,PVG,2023-06-08,49
ULD004218,DQF,2449,7.0,2024-12-31,In Use,AMS,2024-10-06,43
ULD004219,P6P,13608,36.0,2022-09-11,Available,ORD,2023-10-11,60
ULD004220,PLA,4627,12.0,2022-06-16,Under Maintenance,SIN,2024-11-13,64
ULD004221,PMC,6804,18.0,2020-09-27,Retired,LHR,2024-12-19,58
ULD004222,PAG,6804,18.0,2024-04-27,Retired,JFK,2024-05-17,47
ULD004223,PAG,6804,18.0,2023-05-26,Available,DEL,2024-08-06,49
ULD004224,DQF,2449,7.0,2024-06-24,In Use,IST,2024-07-25,49
ULD004225,PMC,6804,18.0,2020-08-19,Available,ORD,2024-03-28,49
ULD004226,PMC,6804,18.0,2022-11-21,In Use,BKK,2023-07-09,60
ULD004227,AAP,6032,16.0,2023-01-05,In Use,BKK,2024-07-08,52
ULD004228,P6P,13608,36.0,2022-02-28,In Use,HKG,2024-01-23,54
ULD004229,P6P,13608,36.0,2022-01-03,In Use,BKK,2023-07-28,61
ULD004230,PAG,6804,18.0,2022-04-17,Available,NRT,2025-01-07,43
ULD004231,PAG,6804,18.0,2025-01-17,In Use,AMS,2024-03-19,59
ULD004232,AKH,1588,11.5,2024-08-04,In Use,SYD,2023-06-15,43
ULD004233,PLA,4627,12.0,2022-08-12,In Use,MEL,2024-01-13,49
ULD004234,AMA,6804,18.0,2021-06-19,Under Maintenance,MEL,2025-01-03,44
ULD004235,PMC,6804,18.0,2024-03-24,Available,PVG,2025-01-29,49
ULD004236,PAG,6804,18.0,2024-06-07,In Use,MEL,2024-11-13,49
ULD004237,AMA,6804,18.0,2022-06-28,Under Maintenance,MEL,2023-10-29,57
ULD004238,P6P,13608,36.0,2021-08-25,Retired,FRA,2024-01-03,55
ULD004239,P6P,13608,36.0,2023-07-27,In Use,FRA,2024-01-02,67
ULD004240,PMC,6804,18.0,2024-07-05,In Use,DOH,2023-09-16,60
ULD004241,PAG,6804,18.0,2022-03-14,In Use,HKG,2024-12-21,55
ULD004242,PLA,4627,12.0,2022-09-21,Available,DEL,2024-06-20,43
ULD004243,PAG,6804,18.0,2020-11-11,In Use,AMS,2023-11-18,39
ULD004244,PMC,6804,18.0,2020-09-08,In Use,DXB,2024-05-23,53
ULD004245,AKH,1588,11.5,2022-11-17,In Use,CDG,2023-10-23,53
ULD004246,DQF,2449,7.0,2022-02-24,Available,SYD,2024-01-27,51
ULD004247,AKE,1588,10.4,2023-03-18,In Use,FRA,2023-06-22,64
ULD004248,AKE,1588,10.4,2020-04-16,In Use,DEL,2023-09-12,73
ULD004249,PMC,6804,18.0,2022-01-19,In Use,DXB,2023-10-22,45
ULD004250,PAG,6804,18.0,2024-07-30,In Use,MEL,2023-07-14,54
ULD004251,P6P,13608,36.0,2024-05-21,Under Maintenance,CDG,2024-03-02,50
ULD004252,AMA,6804,18.0,2022-04-07,Retired,DEL,2023-07-30,54
ULD004253,P6P,13608,36.0,2020-08-11,In Use,LHR,2024-05-14,47
ULD004254,AMA,6804,18.0,2023-01-03,In Use,IST,2024-01-25,42
ULD004255,DQF,2449,7.0,2023-06-17,In Use,LAX,2024-05-19,47
ULD004256,PLA,4627,12.0,2022-12-14,Available,DOH,2023-12-31,56
ULD004257,DQF,2449,7.0,2022-07-29,In Use,NRT,2023-11-13,47
ULD004258,DQF,2449,7.0,2024-09-14,In Use,ORD,2024-07-26,56
ULD004259,AKH,1588,11.5,2024-04-12,In Use,NRT,2024-10-13,44
ULD004260,PMC,6804,18.0,2021-09-10,In Use,PVG,2023-09-27,42
ULD004261,AAP,6032,16.0,2021-08-03,In Use,MEL,2024-07-12,44
ULD004262,AKH,1588,11.5,2020-02-15,Under Maintenance,MAD,2023-08-24,49
ULD004263,DQF,2449,7.0,2024-06-16,In Use,DEL,2024-03-16,49
ULD004264,PMC,6804,18.0,2023-03-19,In Use,CAN,2024-05-24,48
ULD004265,AAP,6032,16.0,2021-02-23,In Use,DOH,2023-07-07,51
ULD004266,AKH,1588,11.5,2021-01-13,In Use,MEL,2024-03-16,42
ULD004267,P1P,6804,18.0,2023-06-20,In Use,NRT,2024-08-20,43
ULD004268,PAG,6804,18.0,2024-03-31,Available,LAX,2024-05-15,47
ULD004269,P1P,6804,18.0,2022-10-02,In Use,ORD,2024-12-18,34
ULD004270,PAG,6804,18.0,2022-05-24,In Use,MEL,2023-06-11,54
ULD004271,P6P,13608,36.0,2025-01-16,Available,LHR,2024-12-19,57
ULD004272,DQF,2449,7.0,2024-12-05,In Use,CAN,2025-01-17,52
ULD004273,AKE,1588,10.4,2021-07-15,Under Maintenance,LHR,2024-12-08,50
ULD004274,AAP,6032,16.0,2020-03-30,In Use,JFK,2023-11-05,49
ULD004275,AAP,6032,16.0,2021-05-09,In Use,IST,2024-01-14,49
ULD004276,AAP,6032,16.0,2025-01-09,Under Maintenance,FRA,2023-06-15,43
ULD004277,AKH,1588,11.5,2023-04-23,Available,SYD,2023-10-17,46
ULD004278,PAG,6804,18.0,2020-09-05,In Use,MEL,2023-11-22,57
ULD004279,AKH,1588,11.5,2021-08-26,In Use,PVG,2024-05-22,68
ULD004280,AKE,1588,10.4,2022-07-29,In Use,LAX,2025-01-03,62
ULD004281,AAP,6032,16.0,2021-01-15,In Use,JFK,2023-07-29,55
ULD004282,AMA,6804,18.0,2023-05-10,In Use,HKG,2024-03-14,44
ULD004283,DQF,2449,7.0,2022-10-22,In Use,LHR,2023-12-30,55
ULD004284,P1P,6804,18.0,2021-05-14,In Use,FRA,2024-11-21,56
ULD004285,PMC,6804,18.0,2022-10-13,In Use,FRA,2025-01-27,57
ULD004286,AMA,6804,18.0,2024-03-17,Under Maintenance,NRT,2023-08-06,42
ULD004287,P1P,6804,18.0,2024-11-03,In Use,LAX,2023-12-16,48
ULD004288,PLA,4627,12.0,2024-09-27,In Use,BKK,2023-09-11,56
ULD004289,PMC,6804,18.0,2024-03-04,In Use,ORD,2023-12-13,47
ULD004290,P1P,6804,18.0,2023-01-03,In Use,CDG,2024-11-23,45
ULD004291,P6P,13608,36.0,2022-01-13,In Use,FRA,2024-02-28,56
ULD004292,P6P,13608,36.0,2020-05-15,In Use,SYD,2023-08-08,53
ULD004293,AKH,1588,11.5,2023-04-20,In Use,SYD,2023-11-13,40
