flight_id,flight_number,origin_airport,destination_airport,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,aircraft_type,planned_payload_kg,actual_payload_kg,fuel_consumption_kg,flight_status,captain_id
QR1658F,QR1658,DOH,MAD,2024-03-15 23:06:00,2024-03-15 23:12:17.422790,2024-03-16 14:06:00,2024-03-16 13:50:58.975233,B747-8F,108942.37167977674,465.22,57867.387759549536,Completed,2f000991
QR1659F,QR1659,PVG,DOH,2024-06-10 17:06:00,2024-06-10 17:06:18.509200,2024-06-11 00:06:00,2024-06-11 00:43:27.745421,B777F,104960.83759977855,3762.22,63081.21904849271,Completed,8e2033d2
QR1660F,QR1660,HKG,SIN,2024-01-14 21:07:00,2024-01-14 21:00:53.051658,2024-01-15 04:07:00,2024-01-15 03:47:34.392820,A330-300,112336.09199190245,,51570.88181893696,Completed,731e89d8
QR1661F,QR1661,CAN,DOH,2024-03-22 23:22:00,2024-03-22 23:49:07.483438,2024-03-23 13:22:00,2024-03-23 14:00:45.776423,B777-300ER,101440.99843908203,2555.65,60435.68042774904,Completed,52a4eaf7
QR1662F,QR1662,DOH,LHR,2024-02-29 11:40:00,2024-02-29 12:01:42.263932,2024-03-01 00:40:00,2024-03-01 00:49:13.740872,A350F,113815.47790369848,,47882.08593584386,Completed,fcb301c8
QR1663F,QR1663,CDG,DOH,2024-05-18 12:30:00,2024-05-18 12:58:11.420161,2024-05-18 16:30:00,2024-05-18 16:34:58.818043,B777F,113356.33495698078,722.1,64163.7444429251,Completed,8cdca625
QR1664F,QR1664,DOH,LHR,2024-11-25 23:40:00,2024-11-25 23:33:52.902710,2024-11-26 04:40:00,2024-11-26 04:21:41.759491,B777-300ER,91292.44231416826,385.94,54476.84503790756,Completed,80878512
QR1665F,QR1665,DOH,LAX,2024-03-24 13:18:00,2024-03-24 13:51:52.282141,2024-03-25 01:18:00,2024-03-25 02:01:53.040172,B747-8F,83645.28692935199,1431.13,60147.54295634031,Completed,5728677d
QR1666F,QR1666,DOH,LHR,2024-06-24 17:14:00,2024-06-24 18:30:29.480663,2024-06-25 03:14:00,2024-06-25 04:12:47.353219,A330-300,114382.70355244455,890.65,60380.41625407431,Completed,22585ae0
QR1667F,QR1667,LHR,JFK,2024-12-23 03:41:00,2024-12-23 03:43:22.202980,2024-12-23 11:41:00,2024-12-23 11:59:18.571486,A330-300,104912.7569143279,2783.27,67471.68310447242,Completed,0384cb41
QR1668F,QR1668,BKK,DOH,2024-04-13 12:30:00,2024-04-13 12:31:26.178500,2024-04-13 16:30:00,2024-04-13 16:14:03.264741,A350F,95442.71733806902,20.8,65486.50644476295,Completed,be147efa
QR1669F,QR1669,DOH,LAX,2024-04-19 02:55:00,2024-04-19 02:40:00.000000,2024-04-19 18:55:00,2024-04-19 18:34:54.708193,A350F,82537.98243506414,1611.69,55514.52349759161,Completed,6a669e79
QR1670F,QR1670,DOH,MAD,2024-04-04 01:22:00,2024-04-04 01:26:55.629252,2024-04-04 17:22:00,2024-04-04 17:22:21.970519,B777-300ER,99308.40184956568,4187.03,58431.29082550882,Completed,cbea53b6
QR1671F,QR1671,DOH,HKG,2024-05-03 16:03:00,2024-05-03 15:53:07.533640,2024-05-04 06:03:00,2024-05-04 05:50:09.659434,A350F,82081.1938779938,38.11,58733.77026412899,Completed,7e394e0d
QR1672F,QR1672,DOH,LHR,2024-11-30 23:02:00,2024-11-30 23:19:17.984950,2024-12-01 11:02:00,2024-12-01 11:24:44.350143,B777-300ER,104253.81221938448,1260.77,66467.1340901042,Completed,a49de7d8
QR1673F,QR1673,DOH,NRT,2024-09-24 07:49:00,2024-09-24 07:43:12.416815,2024-09-24 18:49:00,2024-09-24 18:26:32.405425,A350F,113809.68415363328,2512.45,66261.00327777289,Completed,aea434f3
QR1674F,QR1674,DOH,ORD,2024-01-05 15:44:00,2024-01-05 15:43:23.653836,2024-01-05 20:44:00,2024-01-05 20:26:30.273939,A330-300,110064.19473292571,,53642.204648503815,Completed,39555853
QR1675F,QR1675,DOH,HKG,2024-05-06 11:18:00,2024-05-06 11:11:14.369347,2024-05-07 01:18:00,2024-05-07 01:21:55.765176,B747-8F,118914.85299287623,,67821.45131763507,Completed,d78bb0c1
QR1676F,QR1676,DOH,JFK,2024-09-04 04:23:00,2024-09-04 04:29:42.430993,2024-09-04 12:23:00,2024-09-04 12:28:12.905831,B777-300ER,81011.65635958532,1827.93,62411.54212127889,Completed,ac8a9f2f
QR1677F,QR1677,MEL,DOH,2024-12-28 18:02:00,2024-12-28 17:47:00.000000,2024-12-29 09:02:00,2024-12-29 08:58:29.078796,B777F,97317.8848478161,6549.55,56289.26788107839,Completed,d2bd5523
QR1678F,QR1678,FRA,DOH,2024-02-27 18:54:00,2024-02-27 18:53:48.209993,2024-02-28 08:54:00,2024-02-28 08:13:12.668693,A350F,108501.77061146373,,57425.670448217985,Completed,5503f3c7
QR1679F,QR1679,DOH,ORD,2025-01-17 03:25:00,2025-01-17 03:14:01.413982,2025-01-17 10:25:00,2025-01-17 10:21:38.553385,B777-300ER,88245.55672841588,16411.66,56400.091311424934,Completed,b29e38f9
QR1680F,QR1680,LHR,DOH,2025-01-26 00:37:00,2025-01-26 01:09:07.163877,2025-01-26 07:37:00,2025-01-26 08:00:44.612484,B777-300ER,119777.20716801082,16411.4,65713.24493424373,Completed,aa52a9f9
QR1681F,QR1681,LHR,DOH,2024-05-10 15:44:00,2024-05-10 16:00:17.524871,2024-05-10 23:44:00,2024-05-10 23:34:57.895722,B777F,116442.95027625916,652.98,55942.67399688309,Completed,5f2c8245
QR1682F,QR1682,MAD,DOH,2024-02-19 10:17:00,2024-02-19 10:16:57.913674,2024-02-19 20:17:00,2024-02-19 20:24:33.191596,B747-8F,91608.0198202623,,57558.16456572096,Completed,4495444a
QR1683F,QR1683,DOH,NRT,2024-03-27 16:38:00,2024-03-27 16:41:35.352305,2024-03-27 22:38:00,2024-03-27 22:51:32.248884,B747-8F,84996.15778508669,,62761.30912906515,Completed,3ec51c39
QR1684F,QR1684,DOH,ORD,2024-06-21 01:00:00,2024-06-21 02:52:59.260860,2024-06-21 08:00:00,2024-06-21 09:28:17.915852,B777F,103280.37123527651,2500.43,59871.48883745407,Completed,11fe2e48
QR1685F,QR1685,DOH,SIN,2024-07-20 01:23:00,2024-07-20 01:09:25.306076,2024-07-20 12:23:00,2024-07-20 12:03:52.561059,A350F,96947.0563847139,1611.12,57278.67250951674,Completed,3a4d488f
QR1686F,QR1686,DOH,HKG,2025-01-10 05:23:00,2025-01-10 05:35:10.065813,2025-01-10 14:23:00,2025-01-10 14:38:17.159999,A330-300,80711.79560051301,808.01,63666.24236281501,Completed,be1c41e5
QR1687F,QR1687,DOH,PVG,2024-11-22 20:10:00,2024-11-22 20:23:00.185727,2024-11-23 08:10:00,2024-11-23 08:23:56.804485,B777F,111054.69847196223,7243.4,58330.83962769908,Completed,1ecfb159
QR1688F,QR1688,DOH,CAN,2024-09-23 03:54:00,2024-09-23 04:40:31.224062,2024-09-23 16:54:00,2024-09-23 17:42:18.124628,B747-8F,99283.32795548585,4873.81,64048.11213563454,Completed,ddff487d
QR1689F,QR1689,IST,DOH,2024-11-19 20:39:00,2024-11-19 20:40:22.629299,2024-11-20 08:39:00,2024-11-20 08:09:52.953105,A350F,110912.25629634624,5979.77,66949.34102338998,Completed,12b5126e
QR1690F,QR1690,DOH,IST,2024-05-13 12:39:00,2024-05-13 12:55:37.748193,2024-05-14 00:39:00,2024-05-14 00:42:34.169681,B777-300ER,84056.32584950123,3084.42,60273.71977269186,Completed,ecc48f32
QR1691F,QR1691,DOH,BKK,2024-02-15 22:35:00,2024-02-15 23:22:23.500415,2024-02-16 10:35:00,2024-02-16 11:13:21.705683,A330-300,104416.44814774665,1752.69,68948.95349918689,Completed,1218a175
QR1692F,QR1692,DOH,AMS,2024-06-15 07:29:00,2024-06-15 07:41:26.960758,2024-06-15 16:29:00,2024-06-15 16:52:35.411514,B777F,94478.16286592916,665.65,65694.67910488974,Completed,ba1be15c
QR1693F,QR1693,NRT,DOH,2024-12-11 17:02:00,2024-12-11 16:52:01.625093,2024-12-12 03:02:00,2024-12-12 03:01:15.984673,A350F,104376.31667985219,13742.98,60669.70147965291,Completed,f37cb548
QR1694F,QR1694,DOH,SIN,2024-04-03 03:38:00,2024-04-03 03:44:40.948874,2024-04-03 17:38:00,2024-04-03 18:01:05.699026,A330-300,99897.46614092065,267.52,64116.23750856259,Completed,0e09f2a7
QR1695F,QR1695,DOH,AMS,2024-03-26 02:55:00,2024-03-26 03:00:32.839330,2024-03-26 17:55:00,2024-03-26 17:50:18.493865,B777F,88949.02930013135,57.09,54266.784581663625,Completed,caced568
QR1696F,QR1696,DOH,JFK,2024-01-08 23:20:00,2024-01-08 23:29:59.628568,2024-01-09 09:20:00,2024-01-09 09:28:07.913030,A330-300,93808.28403341329,,64908.94918284535,Completed,cb6cd0d3
QR1697F,QR1697,DOH,CAN,2025-01-29 17:42:00,2025-01-29 17:38:34.797439,2025-01-30 01:42:00,2025-01-30 02:22:37.174826,B777F,114432.04813328851,6195.21,66366.70276025821,Diverted,ba836182
QR1698F,QR1698,DOH,HKG,2024-12-06 06:48:00,2024-12-06 07:08:13.880228,2024-12-06 11:48:00,2024-12-06 11:59:32.336467,B777F,87145.26852507541,3375.13,61269.57859667402,Completed,2a45da15
QR1699F,QR1699,DOH,HKG,2025-01-16 09:00:00,2025-01-16 08:58:36.859426,2025-01-16 18:00:00,2025-01-16 17:20:06.167107,B777F,118629.34804944918,3410.21,60341.41637969319,Completed,16a08120
QR1700F,QR1700,DOH,NRT,2025-01-25 14:55:00,2025-01-25 14:54:43.718860,2025-01-25 18:55:00,2025-01-25 18:41:15.427776,B777-300ER,108066.99667939065,6008.3,67941.68978613675,Completed,58c55bc7
QR1701F,QR1701,DOH,LHR,2024-07-27 18:47:00,2024-07-27 18:51:37.351398,2024-07-27 22:47:00,2024-07-27 23:07:19.542527,A350F,94567.78805167536,22.79,64586.591139383476,Completed,8e57780a
QR1702F,QR1702,AMS,DOH,2024-02-12 16:13:00,2024-02-12 16:42:57.347801,2024-02-12 23:13:00,2024-02-12 23:42:58.706260,B777F,95925.97135737322,648.77,58176.04709193248,Completed,fca48b25
QR1703F,QR1703,HKG,SIN,2024-05-28 08:20:00,2024-05-28 08:13:17.093493,2024-05-29 00:20:00,2024-05-29 00:12:32.883043,B747-8F,98873.57855379443,,61875.680360877814,Completed,ec867afc
QR1704F,QR1704,DOH,BKK,2024-10-22 01:29:00,2024-10-22 01:39:16.202647,2024-10-22 05:29:00,2024-10-22 05:39:12.828967,B747-8F,104157.1313754124,3297.63,55544.74741396186,Completed,a93530dd
QR1705F,QR1705,FRA,DOH,2024-12-10 08:16:00,2024-12-10 08:31:36.331776,2024-12-10 21:16:00,2024-12-10 21:44:43.715564,A330-300,104021.84956004145,105.84,62343.876030567546,Completed,0bece375
QR1706F,QR1706,DOH,DXB,2024-08-29 07:38:00,2024-08-29 07:42:19.735081,2024-08-29 14:38:00,2024-08-29 14:47:39.172012,A350F,94045.51254382625,682.15,59590.38462576722,Completed,93a4a5b1
QR1707F,QR1707,DOH,SIN,2024-03-14 02:11:00,2024-03-14 01:58:59.078763,2024-03-14 12:11:00,2024-03-14 11:38:56.028887,B777-300ER,82064.1017243592,,59069.45242622018,Completed,99bb3123
QR1708F,QR1708,DOH,LHR,2025-01-18 07:10:00,2025-01-18 07:07:41.377839,2025-01-18 23:10:00,2025-01-18 23:21:33.065985,A350F,105799.29048212567,5476.11,67513.48933172098,Completed,81f1912a
QR1709F,QR1709,DOH,LHR,2024-05-29 11:31:00,2024-05-29 11:18:37.587786,2024-05-29 21:31:00,2024-05-29 21:10:38.073894,B747-8F,108812.80853144133,1093.36,58350.580574199084,Completed,17633357
QR1710F,QR1710,DOH,HKG,2024-07-13 00:34:00,2024-07-13 00:36:50.392692,2024-07-13 14:34:00,2024-07-13 14:12:00.877487,B777-300ER,86724.27444824536,488.47,59566.27776377334,Completed,30c08aec
QR1711F,QR1711,DOH,JFK,2024-05-11 10:14:00,2024-05-11 10:16:46.196599,2024-05-11 20:14:00,2024-05-11 20:42:19.551038,B777-300ER,88647.41329514672,280.76,71041.2521449842,Completed,48541d94
QR1712F,QR1712,DOH,PVG,2025-01-17 12:29:00,2025-01-17 12:21:52.060794,2025-01-18 00:29:00,2025-01-18 00:11:33.720234,A350F,96042.7724262713,8754.44,58997.53117321762,Completed,48708ddf
QR1713F,QR1713,DEL,DOH,2024-08-19 08:32:00,2024-08-19 08:17:00.000000,2024-08-19 13:32:00,2024-08-19 13:27:35.868696,A350F,113918.02298909663,2108.78,58076.49995571225,Completed,cc9c888d
QR1714F,QR1714,DOH,NRT,2024-09-14 00:03:00,2024-09-13 23:52:53.899968,2024-09-14 11:03:00,2024-09-14 10:49:09.825926,A350F,81586.45219897082,418.29,55093.50618372375,Completed,8abdf917
QR1715F,QR1715,DOH,DXB,2024-10-09 20:30:00,2024-10-09 20:23:18.268604,2024-10-10 04:30:00,2024-10-10 04:00:17.505740,A330-300,99126.61453106767,2739.9,51330.43801511513,Completed,c8ed8962
QR1716F,QR1716,JFK,DOH,2024-10-24 14:33:00,2024-10-24 14:55:12.585805,2024-10-24 19:33:00,2024-10-24 20:00:15.636488,A350F,100360.18486248239,10714.56,64622.76828786651,Completed,8ff57421
QR1717F,QR1717,HKG,SIN,2024-04-03 01:02:00,2024-04-03 00:56:51.181553,2024-04-03 05:02:00,2024-04-03 04:27:05.913228,B747-8F,117893.54048323106,1352.18,62698.83215162077,Completed,2fb967fe
QR1718F,QR1718,DOH,LAX,2024-11-19 10:54:00,2024-11-19 10:44:30.239854,2024-11-19 21:54:00,2024-11-19 22:06:59.350715,B777-300ER,91234.4266671605,2435.59,64430.13693505693,Completed,e79d7d76
QR1719F,QR1719,MEL,DOH,2024-06-11 21:36:00,2024-06-11 21:38:56.523012,2024-06-12 12:36:00,2024-06-12 12:25:00.364565,B777-300ER,116251.00958357414,7230.46,51468.00294764276,Completed,3d735e9c
QR1720F,QR1720,NRT,DOH,2024-05-10 15:49:00,2024-05-10 15:46:11.478453,2024-05-10 22:49:00,2024-05-10 23:08:40.541069,B747-8F,101242.72079289453,818.86,60591.08935649379,Completed,32fbe57f
QR1721F,QR1721,DOH,LHR,2024-05-08 09:39:00,2024-05-08 09:48:10.060962,2024-05-08 22:39:00,2024-05-08 22:41:51.839629,A330-300,100652.63955396472,,52016.700992380946,Completed,d88c30cf
QR1722F,QR1722,FRA,DOH,2024-10-16 23:24:00,2024-10-16 23:26:31.121669,2024-10-17 14:24:00,2024-10-17 14:20:16.098881,A330-300,84374.15733419891,704.31,66396.76338183045,Completed,d834cdd6
QR1723F,QR1723,DOH,NRT,2024-06-17 03:29:00,2024-06-17 03:25:00.404170,2024-06-17 16:29:00,2024-06-17 16:43:18.157456,B777-300ER,93675.2528822446,1113.73,59421.732835072995,Completed,3eea299b
QR1724F,QR1724,DOH,PVG,2024-10-09 15:45:00,2024-10-09 15:36:56.201269,2024-10-09 22:45:00,2024-10-09 22:48:19.081842,A330-300,119389.66428546695,1786.55,63209.05378000116,Completed,9f62c6ef
QR1725F,QR1725,HKG,SIN,2024-02-20 10:42:00,2024-02-20 10:42:01.946606,2024-02-20 23:42:00,2024-02-20 22:52:04.239193,B747-8F,97965.54148577861,,62977.691610999675,Completed,2ad86bb5
QR1726F,QR1726,DOH,AMS,2025-01-21 21:05:00,2025-01-21 21:09:10.248299,2025-01-22 02:05:00,2025-01-22 01:38:31.063780,B747-8F,98102.18647794271,16283.41,62086.51730751809,Completed,335d75b1
QR1727F,QR1727,DOH,IST,2024-04-27 19:24:00,2024-04-27 19:20:44.512931,2024-04-27 23:24:00,2024-04-27 23:42:01.526593,A350F,118273.04150997123,350.52,62660.14418058677,Completed,20c2046d
QR1728F,QR1728,IST,DOH,2024-04-02 07:52:00,2024-04-02 07:42:24.930371,2024-04-02 20:52:00,2024-04-02 20:33:47.377995,B747-8F,96132.39551971646,952.56,64804.4583750773,Completed,c37929a8
QR1729F,QR1729,HKG,SIN,2024-12-23 04:21:00,2024-12-23 04:45:37.521352,2024-12-23 19:21:00,2024-12-23 19:44:33.648829,A330-300,91687.23997672068,4821.68,60204.28360656909,Completed,c15fff80
QR1730F,QR1730,BKK,DOH,2024-02-07 12:19:00,2024-02-07 12:35:59.891783,2024-02-08 01:19:00,2024-02-08 01:40:01.570870,A330-300,116455.78147229136,,54094.71862185117,Completed,ac2dbb09
QR1731F,QR1731,DOH,MEL,2024-03-24 21:40:00,2024-03-24 21:42:53.582782,2024-03-25 06:40:00,2024-03-25 07:00:01.230616,A350F,95083.32695539952,522.23,59681.87966573823,Completed,f2e3b5ca
QR1732F,QR1732,DOH,NRT,2024-06-26 08:42:00,2024-06-26 09:23:50.364414,2024-06-26 23:42:00,2024-06-27 00:10:51.140578,B777F,94410.94878932042,367.34,62359.04549626867,Completed,12495dfb
QR1733F,QR1733,HKG,SIN,2024-04-30 23:37:00,2024-04-30 23:47:58.306530,2024-05-01 08:37:00,2024-05-01 08:51:38.999764,B777-300ER,84622.51185893345,304.07,55816.8882516906,Completed,025bb579
QR1734F,QR1734,DOH,LHR,2024-01-15 10:01:00,2024-01-15 09:53:38.360869,2024-01-15 16:01:00,2024-01-15 15:21:47.320184,A350F,108466.68707942715,,64022.05485461788,Cancelled,df748e5b
QR1735F,QR1735,NRT,DOH,2024-01-21 21:49:00,2024-01-21 21:59:50.529122,2024-01-22 02:49:00,2024-01-22 02:59:56.168738,B777-300ER,111232.58524341183,,54433.884717614696,Completed,98049367
QR1736F,QR1736,AMS,DOH,2024-04-28 06:35:00,2024-04-28 06:39:14.751058,2024-04-28 14:35:00,2024-04-28 14:34:25.322142,A330-300,82118.87099281471,1149.5,62669.10035125951,Completed,fef2bf42
QR1737F,QR1737,DXB,DOH,2024-05-27 00:03:00,2024-05-27 00:16:00.398020,2024-05-27 12:03:00,2024-05-27 12:33:05.762822,A330-300,111294.63180604638,1308.16,55235.144875308964,Completed,f92f72bd
QR1738F,QR1738,DOH,SIN,2025-01-01 21:24:00,2025-01-01 21:22:10.832737,2025-01-02 10:24:00,2025-01-02 10:31:08.183227,B777F,107440.6694391982,1853.39,62973.973532883036,Completed,632a75d8
QR1739F,QR1739,CAN,DOH,2024-03-08 12:30:00,2024-03-08 13:36:19.922809,2024-03-09 02:30:00,2024-03-09 04:12:39.241429,B747-8F,80126.69256553601,1118.9,61562.42499098652,Completed,0d3ead97
QR1740F,QR1740,DOH,NRT,2024-08-21 15:43:00,2024-08-21 15:28:00.000000,2024-08-22 02:43:00,2024-08-22 02:23:06.692144,B747-8F,112588.07036266619,216.15,70874.1885353159,Completed,0e1605aa
QR1741F,QR1741,LAX,DOH,2024-02-21 10:46:00,2024-02-21 11:07:00.592314,2024-02-21 23:46:00,2024-02-21 23:40:37.233996,B747-8F,80110.03982215685,1343.67,55216.88183946152,Completed,b56bc3ff
QR1742F,QR1742,CAN,DOH,2024-12-14 04:56:00,2024-12-14 05:31:06.322613,2024-12-14 14:56:00,2024-12-14 15:25:46.213001,B747-8F,99161.07835902934,7890.23,58470.30073105575,Completed,78d1752d
QR1743F,QR1743,MEL,DOH,2024-03-21 03:30:00,2024-03-21 03:15:00.000000,2024-03-21 17:30:00,2024-03-21 17:50:43.784132,B747-8F,92104.22483634815,136.22,61137.33633940349,Completed,d711db27
QR1744F,QR1744,DOH,NRT,2024-10-01 22:40:00,2024-10-01 22:40:58.848270,2024-10-02 05:40:00,2024-10-02 05:56:24.812508,A350F,119614.98091868848,1207.57,55168.70806169986,Completed,c5fece74
QR1745F,QR1745,DEL,DOH,2024-01-28 02:26:00,2024-01-28 02:32:40.773627,2024-01-28 12:26:00,2024-01-28 12:07:05.035977,B777-300ER,93760.54833084757,,55133.48054153611,Completed,2c729997
QR1746F,QR1746,DOH,DEL,2024-02-21 21:04:00,2024-02-21 21:08:46.688492,2024-02-22 12:04:00,2024-02-22 12:30:55.918312,B747-8F,81523.70846358115,1744.96,58140.263676527145,Completed,ae2f4a69
QR1747F,QR1747,DOH,JFK,2024-06-30 17:09:00,2024-06-30 17:15:54.532277,2024-07-01 07:09:00,2024-07-01 07:18:32.912557,A350F,88972.10507299898,1123.53,52466.77938873123,Completed,db697951
QR1748F,QR1748,DOH,JFK,2025-01-18 12:56:00,2025-01-18 13:02:41.137570,2025-01-18 23:56:00,2025-01-18 23:40:57.825272,A330-300,81633.34181412254,7295.01,61531.43825323198,Completed,00be0ca8
QR1749F,QR1749,LHR,JFK,2024-10-19 05:59:00,2024-10-19 06:17:49.649574,2024-10-19 11:59:00,2024-10-19 11:42:18.504235,A330-300,115287.99114469878,1801.06,54398.00944049597,Completed,4a28d1e2
QR1750F,QR1750,DOH,PVG,2024-10-02 08:48:00,2024-10-02 08:57:31.392241,2024-10-03 00:48:00,2024-10-03 00:25:56.369493,A350F,118373.40673135675,3116.18,52121.378685008924,Completed,e13ffe43
QR1751F,QR1751,HKG,SIN,2024-05-10 16:07:00,2024-05-10 16:07:19.269273,2024-05-10 21:07:00,2024-05-10 21:23:38.115560,B777F,106389.77713077841,170.67,56313.76664811988,Completed,76949ad8
QR1752F,QR1752,DOH,NRT,2024-09-28 01:27:00,2024-09-28 01:28:05.099004,2024-09-28 14:27:00,2024-09-28 14:25:21.686495,A330-300,92999.49638228345,1155.2,60178.877426478924,Completed,0f1e3382
QR1753F,QR1753,DOH,SYD,2024-04-18 10:44:00,2024-04-18 10:42:06.949892,2024-04-19 00:44:00,2024-04-19 00:48:21.046927,B777F,117593.06570576991,757.58,55895.663662951025,Completed,c4f8be80
QR1754F,QR1754,DOH,JFK,2024-12-30 15:33:00,2024-12-30 15:21:56.358928,2024-12-31 04:33:00,2024-12-31 04:41:43.527500,B777F,100055.51072019537,1700.69,63237.03763299885,Completed,5b39129e
QR1755F,QR1755,DOH,SIN,2025-01-14 00:45:00,2025-01-14 00:42:35.874677,2025-01-14 10:45:00,2025-01-14 10:56:33.785347,B747-8F,113310.2822348415,3776.03,55079.842913747765,Completed,97c2deb2
QR1756F,QR1756,DOH,ORD,2024-12-28 12:46:00,2024-12-28 14:01:02.909377,2024-12-28 18:46:00,2024-12-28 20:08:52.059012,B747-8F,89820.69561953838,6666.52,63555.62880054323,Completed,f936d5ad
QR1757F,QR1757,LHR,DOH,2024-03-29 05:39:00,2024-03-29 05:33:12.525575,2024-03-29 19:39:00,2024-03-29 19:29:55.495529,A330-300,100147.1029368425,,58447.944808700115,Completed,793c22c7
QR1758F,QR1758,FRA,DOH,2024-02-23 07:46:00,2024-02-23 07:43:18.155636,2024-02-23 23:46:00,2024-02-23 23:47:05.744628,A330-300,101906.72938049385,,63653.97295156849,Completed,59ce0223
QR1759F,QR1759,FRA,DOH,2025-01-16 18:20:00,2025-01-16 18:24:16.864436,2025-01-16 23:20:00,2025-01-16 23:11:45.149907,A330-300,84484.40616753678,2153.28,69614.96727414246,Diverted,d975f0a3
QR1760F,QR1760,DOH,SIN,2024-11-27 23:28:00,2024-11-27 23:52:15.247555,2024-11-28 04:28:00,2024-11-28 04:51:04.037555,B777F,107586.96804411372,2072.95,62270.17547937816,Completed,fe497e09
QR1761F,QR1761,AMS,DOH,2024-03-16 00:13:00,2024-03-16 00:30:10.107558,2024-03-16 10:13:00,2024-03-16 10:14:35.699901,B747-8F,92892.87329081091,20.34,63879.487744957325,Diverted,15cdec43
QR1762F,QR1762,MAD,DOH,2024-12-06 03:06:00,2024-12-06 04:22:30.215248,2024-12-06 15:06:00,2024-12-06 16:19:06.826634,B777-300ER,81532.28887965804,6924.07,64615.89152811459,Completed,e39de43d
QR1763F,QR1763,DOH,LHR,2024-08-21 17:02:00,2024-08-21 17:13:50.990669,2024-08-22 00:02:00,2024-08-22 00:41:06.570406,B777F,105353.11147775772,451.33,58592.306949213096,Completed,26482c7f
QR1764F,QR1764,DOH,CDG,2025-01-17 20:16:00,2025-01-17 20:08:05.250282,2025-01-18 08:16:00,2025-01-18 08:24:44.651632,B747-8F,110105.0662973713,18724.77,62482.00498489347,Completed,440dd313
QR1765F,QR1765,CDG,DOH,2024-05-06 03:02:00,2024-05-06 03:07:21.774038,2024-05-06 17:02:00,2024-05-06 17:22:44.395182,A330-300,109413.81287256809,1742.77,57330.61392163237,Completed,9416238f
QR1766F,QR1766,DXB,DOH,2024-11-28 22:27:00,2024-11-28 22:21:04.524675,2024-11-29 14:27:00,2024-11-29 14:26:24.880768,B777-300ER,118824.83382747383,8118.85,71448.73192236667,Completed,0e5b9bb2
QR1767F,QR1767,DOH,SIN,2024-10-10 00:04:00,2024-10-10 00:07:06.092296,2024-10-10 04:04:00,2024-10-10 04:09:08.876522,A330-300,92662.03197910496,409.58,64472.974334807535,Completed,89fcf91f
QR1768F,QR1768,DOH,HKG,2024-01-04 13:43:00,2024-01-04 13:38:48.473796,2024-01-05 00:43:00,2024-01-05 00:50:46.209500,A330-300,93471.71154903252,,60069.89311809842,Completed,644e606a
QR1769F,QR1769,DOH,NRT,2024-12-21 20:25:00,2024-12-21 20:23:33.247940,2024-12-22 02:25:00,2024-12-22 02:50:54.271005,A330-300,105072.14520981892,2072.69,62607.32681850932,Completed,c24f0b6a
QR1770F,QR1770,DOH,LHR,2024-08-25 00:23:00,2024-08-25 00:23:02.928744,2024-08-25 04:23:00,2024-08-25 04:06:52.141951,A330-300,116387.07687620338,298.24,64166.27816299377,Completed,3c7a1bbb
QR1771F,QR1771,BKK,DOH,2024-07-27 22:08:00,2024-07-27 22:18:26.727896,2024-07-28 04:08:00,2024-07-28 04:06:22.109106,B747-8F,115998.66079184762,3539.94,58700.917330535485,Completed,abab2daa
QR1772F,QR1772,DOH,AMS,2024-07-09 04:08:00,2024-07-09 03:58:05.134629,2024-07-09 08:08:00,2024-07-09 07:44:53.488951,B747-8F,116810.50391979815,2410.74,58150.279107181384,Completed,f2602b63
QR1773F,QR1773,DOH,FRA,2024-05-01 21:17:00,2024-05-01 21:20:08.946079,2024-05-02 11:17:00,2024-05-02 11:23:06.889916,B777-300ER,83140.44872842975,2283.25,60644.61656274989,Completed,44849e33
QR1774F,QR1774,DEL,DOH,2024-03-11 03:27:00,2024-03-11 03:28:52.156232,2024-03-11 09:27:00,2024-03-11 09:48:05.936758,A330-300,106767.89797515202,1102.98,69620.16749900246,Completed,765df4fd
QR1775F,QR1775,ORD,DOH,2024-09-02 07:07:00,2024-09-02 07:06:18.296430,2024-09-02 23:07:00,2024-09-02 23:05:34.724497,A350F,86038.5997252118,1346.26,57472.89982472529,Completed,f1a6b1ac
